source_path,source_file_type,experiment_id,experiment_name,status,metrics_or_artifacts_found,rows_emitted,extraction_method,confidence,split_status,leakage_risk,duplicate_group,notes
/mnt/c/Users/Administrator/Desktop/Hal/results/CSI+SE-ResNet/outputs/array_03/plots/class_conditional_attention_analysis.png,image,EXP-010,CSI + SE-ResNet azimuth matching / classification,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,resnet; se-resnet
/mnt/c/Users/Administrator/Desktop/Hal/results/CSI+SE-ResNet/outputs/array_03/plots/performance_summary_plots.png,image,EXP-010,CSI + SE-ResNet azimuth matching / classification,image_only_needs_manual_read,image_only_performance_summary,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,performance/metric summary
/mnt/c/Users/Administrator/Desktop/Hal/results/CSI+SE-ResNet/outputs/array_07/plots/attention_mean_variance.png,image,EXP-010,CSI + SE-ResNet azimuth matching / classification,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,resnet; se-resnet
/mnt/c/Users/Administrator/Desktop/Hal/results/CSI+SE-ResNet/outputs/array_07/plots/class_conditional_attention_analysis.png,image,EXP-010,CSI + SE-ResNet azimuth matching / classification,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,resnet; se-resnet
/mnt/c/Users/Administrator/Desktop/Hal/results/CSI+SE-ResNet/outputs/array_07/plots/performance_summary_plots.png,image,EXP-010,CSI + SE-ResNet azimuth matching / classification,image_only_needs_manual_read,image_only_performance_summary,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,performance/metric summary
/mnt/c/Users/Administrator/Desktop/Hal/results/CSI+SE-ResNet/outputs/array_11/plots/attention_mean_variance.png,image,EXP-010,CSI + SE-ResNet azimuth matching / classification,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,resnet; se-resnet
/mnt/c/Users/Administrator/Desktop/Hal/results/CSI+SE-ResNet/outputs/array_11/plots/class_conditional_attention_analysis.png,image,EXP-010,CSI + SE-ResNet azimuth matching / classification,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,resnet; se-resnet
/mnt/c/Users/Administrator/Desktop/Hal/results/CSI+SE-ResNet/outputs/array_11/plots/performance_summary_plots.png,image,EXP-010,CSI + SE-ResNet azimuth matching / classification,image_only_needs_manual_read,image_only_performance_summary,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,performance/metric summary
/mnt/c/Users/Administrator/Desktop/Hal/results/双通道学习/array_03/plots/class_conditional_attention_analysis.png,image,EXP-011,Dual-channel metadata fusion,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,metadata only
/mnt/c/Users/Administrator/Desktop/Hal/results/双通道学习/array_03/plots/performance_summary_plots.png,image,EXP-011,Dual-channel metadata fusion,image_only_needs_manual_read,image_only_performance_summary,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,performance/metric summary
/mnt/c/Users/Administrator/Desktop/Hal/results/预校正/array_03/plots/class_conditional_attention_analysis.png,image,EXP-012,Eccentricity pre-correction,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,metadata only
/mnt/c/Users/Administrator/Desktop/Hal/results/预校正/array_03/plots/performance_summary_plots.png,image,EXP-012,Eccentricity pre-correction,image_only_needs_manual_read,image_only_performance_summary,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,performance/metric summary
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/test_relativity/output/image_translation/array_03/results/classification_gradcam_plots/gradcam_sample_0.png,image,EXP-013,Grad-CAM interpretability across routes,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,Grad-CAM/attention visualization
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/test_relativity/output/image_translation/array_03/results/classification_gradcam_plots/gradcam_sample_1.png,image,EXP-013,Grad-CAM interpretability across routes,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,Grad-CAM/attention visualization
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/test_relativity/output/image_translation/array_03/results/classification_gradcam_plots/gradcam_sample_2.png,image,EXP-013,Grad-CAM interpretability across routes,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,Grad-CAM/attention visualization
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/test_relativity/output/image_translation/array_03/results/classification_gradcam_plots/gradcam_sample_3.png,image,EXP-013,Grad-CAM interpretability across routes,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,Grad-CAM/attention visualization
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/test_relativity/output/image_translation/array_03/results/classification_gradcam_plots/gradcam_sample_4.png,image,EXP-013,Grad-CAM interpretability across routes,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,Grad-CAM/attention visualization
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/train/events.out.tfevents.1758782241.ubuntusrv.22102.0.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,needs_tensorboard_dependency,scalar_metrics_possible,0,tensorboard_preflight_no_dependency,unknown,random_split_depth_leakage_risk,random_split_depth_leakage_risk,,"No tensorboard package in local Python; do not infer scalar values from event files; HAL-THESIS-TENSORBOARD-SPLIT-AUDIT: EventAccumulator unavailable; use scripts/thesis_parse_tensorboard_events.py; no scalar values inferred.; split audit confirmed shuffled random validation, not depth-blocked"
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/train/events.out.tfevents.1758782488.ubuntusrv.3728.0.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,needs_tensorboard_dependency,scalar_metrics_possible,0,tensorboard_preflight_no_dependency,unknown,random_split_depth_leakage_risk,random_split_depth_leakage_risk,,"No tensorboard package in local Python; do not infer scalar values from event files; HAL-THESIS-TENSORBOARD-SPLIT-AUDIT: EventAccumulator unavailable; use scripts/thesis_parse_tensorboard_events.py; no scalar values inferred.; split audit confirmed shuffled random validation, not depth-blocked"
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/train/events.out.tfevents.1758782660.ubuntusrv.39349.0.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,needs_tensorboard_dependency,scalar_metrics_possible,0,tensorboard_preflight_no_dependency,unknown,random_split_depth_leakage_risk,random_split_depth_leakage_risk,,"No tensorboard package in local Python; do not infer scalar values from event files; HAL-THESIS-TENSORBOARD-SPLIT-AUDIT: EventAccumulator unavailable; use scripts/thesis_parse_tensorboard_events.py; no scalar values inferred.; split audit confirmed shuffled random validation, not depth-blocked"
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/train/events.out.tfevents.1758873492.ubuntusrv.31976.0.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,needs_tensorboard_dependency,scalar_metrics_possible,0,tensorboard_preflight_no_dependency,unknown,random_split_depth_leakage_risk,random_split_depth_leakage_risk,,"No tensorboard package in local Python; do not infer scalar values from event files; HAL-THESIS-TENSORBOARD-SPLIT-AUDIT: EventAccumulator unavailable; use scripts/thesis_parse_tensorboard_events.py; no scalar values inferred.; split audit confirmed shuffled random validation, not depth-blocked"
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/train/events.out.tfevents.1758878579.ubuntusrv.13912.0.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,needs_tensorboard_dependency,scalar_metrics_possible,0,tensorboard_preflight_no_dependency,unknown,random_split_depth_leakage_risk,random_split_depth_leakage_risk,,"No tensorboard package in local Python; do not infer scalar values from event files; HAL-THESIS-TENSORBOARD-SPLIT-AUDIT: EventAccumulator unavailable; use scripts/thesis_parse_tensorboard_events.py; no scalar values inferred.; split audit confirmed shuffled random validation, not depth-blocked"
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/train/events.out.tfevents.1759026243.ubuntusrv.4459.0.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,needs_tensorboard_dependency,scalar_metrics_possible,0,tensorboard_preflight_no_dependency,unknown,random_split_depth_leakage_risk,random_split_depth_leakage_risk,,"No tensorboard package in local Python; do not infer scalar values from event files; HAL-THESIS-TENSORBOARD-SPLIT-AUDIT: EventAccumulator unavailable; use scripts/thesis_parse_tensorboard_events.py; no scalar values inferred.; split audit confirmed shuffled random validation, not depth-blocked"
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/train/events.out.tfevents.1759115606.ubuntusrv.42991.0.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,needs_tensorboard_dependency,scalar_metrics_possible,0,tensorboard_preflight_no_dependency,unknown,random_split_depth_leakage_risk,random_split_depth_leakage_risk,,"No tensorboard package in local Python; do not infer scalar values from event files; HAL-THESIS-TENSORBOARD-SPLIT-AUDIT: EventAccumulator unavailable; use scripts/thesis_parse_tensorboard_events.py; no scalar values inferred.; split audit confirmed shuffled random validation, not depth-blocked"
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/train/events.out.tfevents.1759115975.ubuntusrv.5294.0.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,needs_tensorboard_dependency,scalar_metrics_possible,0,tensorboard_preflight_no_dependency,unknown,random_split_depth_leakage_risk,random_split_depth_leakage_risk,,"No tensorboard package in local Python; do not infer scalar values from event files; HAL-THESIS-TENSORBOARD-SPLIT-AUDIT: EventAccumulator unavailable; use scripts/thesis_parse_tensorboard_events.py; no scalar values inferred.; split audit confirmed shuffled random validation, not depth-blocked"
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/training_history.pkl,pickle_training_history,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,metrics_extracted,"loss,accuracy,auc,val_loss,val_accuracy,val_auc,lr",13,pickle_load_fake_numpy,strong,random_split_depth_leakage_risk,random_split_depth_leakage_risk,673fb5e8b058b415,"duplicate_history_hash=673fb5e8b058b415; duplicate_group_size=6; first_seen=FFT_EfficientNet/output/image_translation/array_03/logs/training_history.pkl; split audit confirmed shuffled random validation, not depth-blocked"
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/training_history_advanced.pkl,pickle_training_history,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,metrics_extracted,"loss,mae,val_loss,val_mae,lr",9,pickle_load_fake_numpy,strong,random_split_depth_leakage_risk,random_split_depth_leakage_risk,cc58fc273535b8e2,"duplicate_history_hash=cc58fc273535b8e2; duplicate_group_size=4; first_seen=FFT_EfficientNet/output/image_translation/array_03/logs/training_history_advanced.pkl; split audit confirmed shuffled random validation, not depth-blocked"
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/training_history_weighted.pkl,pickle_training_history,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,metrics_extracted,"loss,mae,weighted_mae,val_loss,val_mae,val_weighted_mae,lr",13,pickle_load_fake_numpy,strong,random_split_depth_leakage_risk,random_split_depth_leakage_risk,c3e9b3be369e4810,"split audit confirmed shuffled random validation, not depth-blocked"
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/validation/events.out.tfevents.1758782669.ubuntusrv.39349.1.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,needs_tensorboard_dependency,scalar_metrics_possible,0,tensorboard_preflight_no_dependency,unknown,random_split_depth_leakage_risk,random_split_depth_leakage_risk,,"No tensorboard package in local Python; do not infer scalar values from event files; HAL-THESIS-TENSORBOARD-SPLIT-AUDIT: EventAccumulator unavailable; use scripts/thesis_parse_tensorboard_events.py; no scalar values inferred.; split audit confirmed shuffled random validation, not depth-blocked"
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/validation/events.out.tfevents.1758873522.ubuntusrv.31976.1.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,needs_tensorboard_dependency,scalar_metrics_possible,0,tensorboard_preflight_no_dependency,unknown,random_split_depth_leakage_risk,random_split_depth_leakage_risk,,"No tensorboard package in local Python; do not infer scalar values from event files; HAL-THESIS-TENSORBOARD-SPLIT-AUDIT: EventAccumulator unavailable; use scripts/thesis_parse_tensorboard_events.py; no scalar values inferred.; split audit confirmed shuffled random validation, not depth-blocked"
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/validation/events.out.tfevents.1758878607.ubuntusrv.13912.1.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,needs_tensorboard_dependency,scalar_metrics_possible,0,tensorboard_preflight_no_dependency,unknown,random_split_depth_leakage_risk,random_split_depth_leakage_risk,,"No tensorboard package in local Python; do not infer scalar values from event files; HAL-THESIS-TENSORBOARD-SPLIT-AUDIT: EventAccumulator unavailable; use scripts/thesis_parse_tensorboard_events.py; no scalar values inferred.; split audit confirmed shuffled random validation, not depth-blocked"
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/validation/events.out.tfevents.1759026265.ubuntusrv.4459.1.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,needs_tensorboard_dependency,scalar_metrics_possible,0,tensorboard_preflight_no_dependency,unknown,random_split_depth_leakage_risk,random_split_depth_leakage_risk,,"No tensorboard package in local Python; do not infer scalar values from event files; HAL-THESIS-TENSORBOARD-SPLIT-AUDIT: EventAccumulator unavailable; use scripts/thesis_parse_tensorboard_events.py; no scalar values inferred.; split audit confirmed shuffled random validation, not depth-blocked"
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/validation/events.out.tfevents.1759115659.ubuntusrv.42991.1.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,needs_tensorboard_dependency,scalar_metrics_possible,0,tensorboard_preflight_no_dependency,unknown,random_split_depth_leakage_risk,random_split_depth_leakage_risk,,"No tensorboard package in local Python; do not infer scalar values from event files; HAL-THESIS-TENSORBOARD-SPLIT-AUDIT: EventAccumulator unavailable; use scripts/thesis_parse_tensorboard_events.py; no scalar values inferred.; split audit confirmed shuffled random validation, not depth-blocked"
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/validation/events.out.tfevents.1759116029.ubuntusrv.5294.1.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,needs_tensorboard_dependency,scalar_metrics_possible,0,tensorboard_preflight_no_dependency,unknown,random_split_depth_leakage_risk,random_split_depth_leakage_risk,,"No tensorboard package in local Python; do not infer scalar values from event files; HAL-THESIS-TENSORBOARD-SPLIT-AUDIT: EventAccumulator unavailable; use scripts/thesis_parse_tensorboard_events.py; no scalar values inferred.; split audit confirmed shuffled random validation, not depth-blocked"
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/results/final_analysis_plots/_error_distribution_by_category.png,image,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,image_only_needs_manual_read,image_only_error_distribution_by_category,1,image_metadata_no_ocr,needs_manual_read,random_split_depth_leakage_risk,random_split_depth_leakage_risk,,"label; split audit confirmed shuffled random validation, not depth-blocked"
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/results/final_analysis_plots/_overall_performance_scatter.png,image,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,image_only_needs_manual_read,image_only_overall_performance_scatter,1,image_metadata_no_ocr,needs_manual_read,random_split_depth_leakage_risk,random_split_depth_leakage_risk,,"performance/metric summary; split audit confirmed shuffled random validation, not depth-blocked"
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/results/weighted_model_analysis_plots/_error_distribution_by_category_weighted.png,image,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,image_only_needs_manual_read,image_only_error_distribution_by_category,1,image_metadata_no_ocr,needs_manual_read,random_split_depth_leakage_risk,random_split_depth_leakage_risk,,"label; split audit confirmed shuffled random validation, not depth-blocked"
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/results/weighted_model_analysis_plots/_overall_performance_scatter_weighted.png,image,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,image_only_needs_manual_read,image_only_overall_performance_scatter,1,image_metadata_no_ocr,needs_manual_read,random_split_depth_leakage_risk,random_split_depth_leakage_risk,,"performance/metric summary; split audit confirmed shuffled random validation, not depth-blocked"
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/visualization_plots/05_training_history_regression.png,image,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,image_only_needs_manual_read,image_only_training_history,1,image_metadata_no_ocr,needs_manual_read,random_split_depth_leakage_risk,random_split_depth_leakage_risk,,"training history; split audit confirmed shuffled random validation, not depth-blocked"
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/result.txt,text_result,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,metrics_extracted,qualitative_result,1,text_regex,strong,random_split_depth_leakage_risk,random_split_depth_leakage_risk,,"split audit confirmed shuffled random validation, not depth-blocked"
/mnt/c/Users/Administrator/Desktop/Hal/results/FFT_EfficientNet/output/visualization_plots/05_training_history_regression.png,image,unknown,unknown,image_only_needs_manual_read,image_only_training_history,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,training history; FFT-related artifact
/mnt/c/Users/Administrator/Desktop/Hal/results/FFT_EfficientNet_1/output/visualization_plots/05_training_history_regression.png,image,unknown,unknown,image_only_needs_manual_read,image_only_training_history,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,training history; FFT-related artifact
docs/thesis_evidence/remote_exp008_depth_blocked_train/training_history.csv,csv_training_history,EXP-008,EfficientNet FFT severity regression depth-heldout v001,metrics_extracted,"epoch_count,loss,mae,val_loss,val_mae,early_stop_epoch",9,exp008_depth_heldout_training_history,strong,depth_heldout_simple,depth_heldout_split_confirmed,,train_v001; no random split or validation_split; single-well depth-heldout evidence
docs/thesis_evidence/remote_exp008_depth_blocked_train/val_metrics.json,json_depth_heldout_metrics,EXP-008,EfficientNet FFT severity regression depth-heldout v001,metrics_extracted,"keras_loss,keras_mae,overall_mae,overall_mse,overall_rmse,overall_r2,overall_pearson,overall_spearman,dc_mae,dc_rmse,low_freq_0_4_mae,low_freq_0_4_rmse,num_samples,num_label_values",14,exp008_depth_heldout_train_script_json,strong,depth_heldout_simple,depth_heldout_split_confirmed,,validation metrics from train_v001; best weights restored from epoch 2
docs/thesis_evidence/remote_exp008_depth_blocked_train/test_metrics.json,json_depth_heldout_metrics,EXP-008,EfficientNet FFT severity regression depth-heldout v001,metrics_extracted,"keras_loss,keras_mae,overall_mae,overall_mse,overall_rmse,overall_r2,overall_pearson,overall_spearman,dc_mae,dc_rmse,low_freq_0_4_mae,low_freq_0_4_rmse,num_samples,num_label_values",14,exp008_depth_heldout_train_script_json,strong,depth_heldout_simple,depth_heldout_split_confirmed,,test metrics from train_v001; single-well depth-heldout evidence
docs/thesis_evidence/exp008_depthheldout_artifact_audit.json,json_artifact_audit,EXP-008,EfficientNet FFT severity regression depth-heldout v001 result audit,artifact_consistency_checked,"run_config,history,val_metrics,test_metrics,prediction_summary,figures",0,exp008_depthheldout_result_audit_p3,strong,depth_heldout_simple,depth_heldout_split_confirmed,,artifact audit warnings: none; test TFRecord label match max abs 0.0
docs/thesis_evidence/exp008_depthheldout_baseline_comparison.csv,csv_baseline_audit,EXP-008,EfficientNet FFT severity regression depth-heldout v001 result audit,baseline_metrics_extracted,"zero,train_mean,train_median,val_mean_oracle_analysis,model comparator metrics",80,exp008_depthheldout_result_audit_p3,strong,depth_heldout_simple,depth_heldout_split_confirmed,,model improves RMSE/R2 over zero but not MAE; model improves MAE/RMSE/R2 over train_mean and train_median
docs/thesis_evidence/exp008_depthheldout_error_structure.json,json_error_structure,EXP-008,EfficientNet FFT severity regression depth-heldout v001 result audit,error_structure_extracted,"per_fft_coefficient_mae,per_depth_mae,error_quantiles,top_error_samples,severity_bins",14,exp008_depthheldout_result_audit_p3,strong,depth_heldout_simple,depth_heldout_split_confirmed,,low-frequency coefficients and depth indices 12-14/18-19 dominate error; many label values are zero
/home/xiaoj/hal_azi/output/thesis_depth_blocked/exp007/split_v001,remote_split_artifacts,EXP-007,1D percentage label depth-heldout split,split_created,"train.tfrecord,val.tfrecord,test.tfrecord,leakage_audit,split_manifest,smoke_check",0,exp007_depth_split_builder,strong,depth_heldout_simple,depth_heldout_split_confirmed,,"Remote split succeeded; local docs contain reconstructed audit summary because SSH/SCP copy was later blocked by usage limit"
/home/xiaoj/hal_azi/output/thesis_depth_blocked/exp007/train_v001/test_metrics.json,json_remote_metrics_captured_stdout,EXP-007,1D percentage label depth-heldout train_v001,metrics_extracted,"overall_mae,overall_rmse,overall_r2,pearson,spearman,profile metrics",5,exp007_depth_heldout_train_script,strong,depth_heldout_simple,depth_heldout_split_confirmed,,v001 valid but weak; worse than zero baseline by MAE/RMSE/R2
/home/xiaoj/hal_azi/output/thesis_depth_blocked/exp007/train_v002/test_metrics.json,json_remote_metrics_captured_stdout,EXP-007,1D percentage label depth-heldout train_v002,metrics_extracted,"overall_mae,overall_rmse,overall_r2,pearson,spearman,profile metrics",15,exp007_depth_heldout_train_script,strong,depth_heldout_simple,depth_heldout_split_confirmed,,best completed EXP-007 run; beats zero by RMSE/R2 but not MAE
docs/thesis_evidence/exp007_depthheldout_baseline_comparison.csv,csv_baseline_audit,EXP-007,1D percentage label depth-heldout baseline comparison,baseline_metrics_extracted,"zero,train_mean,train_median,model comparator metrics",8,exp007_depth_heldout_baseline_audit,strong,depth_heldout_simple,depth_heldout_split_confirmed,,EXP-007 remains fallback/limitation comparison; v003 not run after escalation usage limit rejection
